Time,tluft,month,wind,wind_dir,rh,global,mslp
4/10/2019 6:00,0.8,4,3,18,67,14.06,1023.4
4/10/2019 7:00,1,4,3.9,38,67,48.32,1023.8
4/10/2019 8:00,0.8,4,5.1,48,67,100.39,1024.1
4/10/2019 9:00,1.6,4,4.5,47,64,284.07,1024.1
4/10/2019 10:00,2,4,2.7,33,64,314.69,1024.2
4/10/2019 11:00,2.1,4,3.8,52,62,123.85,1024.3
4/10/2019 12:00,2.2,4,3.7,27,62,175.43,1024.4
4/10/2019 13:00,3.2,4,3.1,58,54,207.56,1024.6
4/10/2019 14:00,3.6,4,4.8,42,53,236.98,1024.6
4/10/2019 15:00,4,4,3,30,63,233.78,1024.6
4/10/2019 16:00,5.2,4,2.7,28,67,253.23,1024.8
4/10/2019 17:00,4.2,4,2.9,13,70,216.87,1025.1
4/10/2019 18:00,4.2,4,2.5,29,68,130.01,1025.1
4/10/2019 19:00,3.5,4,2.1,44,67,61.78,1025.5
4/10/2019 20:00,2.6,4,1.5,52,51,2.6,1026
4/10/2019 21:00,1.6,4,1.3,154,59,0,1026.5
4/10/2019 22:00,0.9,4,0.9,129,63,0,1027
4/10/2019 23:00,0,4,0,0,67,0,1027.5
4/11/2019 0:00,-1.2,4,0,0,73,0,1027.8
4/11/2019 1:00,-1.9,4,0.5,33,76,0,1028
4/11/2019 2:00,-2.4,4,0.9,28,79,0,1028.5
4/11/2019 3:00,-2.9,4,0,0,82,0,1028.7
4/11/2019 4:00,-3.1,4,0.6,9,84,0,1028.9
4/11/2019 5:00,-3,4,0.9,33,85,0.16,1029.2
4/11/2019 6:00,-2.7,4,1.2,27,85,15.85,1029.6
4/11/2019 7:00,-1.1,4,1.3,39,78,111.76,1029.8
4/11/2019 8:00,1.3,4,2,32,65,266.4,1030
4/11/2019 9:00,3.3,4,3,66,43,404.52,1030.3
4/11/2019 10:00,4.4,4,3.3,59,66,528.69,1030.3
4/11/2019 11:00,4.7,4,4.7,44,74,613.9,1030.2
4/11/2019 12:00,5.8,4,3.6,21,78,663.73,1030
4/11/2019 13:00,5.9,4,2.9,57,79,666.7,1029.8
4/11/2019 14:00,7,4,3.5,34,77,563.57,1029.7
4/11/2019 15:00,6.9,4,3.2,71,73,491.45,1029.5
4/11/2019 16:00,6.6,4,2,26,76,424.57,1029.2
4/11/2019 17:00,6.7,4,4,43,79,390.74,1029.2
4/11/2019 18:00,5.4,4,4.3,25,74,170.75,1029.5
4/11/2019 19:00,4.4,4,2.7,20,66,57.1,1029.9
4/11/2019 20:00,3.3,4,1.5,10,57,2.61,1030.5
4/11/2019 21:00,2.1,4,1.1,18,39,0,1030.8
4/11/2019 22:00,1.3,4,1,31,43,0,1031
4/11/2019 23:00,0.2,4,0.6,8,49,0,1031.4
4/12/2019 0:00,-0.7,4,1.6,28,56,0,1031.6
4/12/2019 1:00,-1.3,4,1,20,61,0,1031.8
4/12/2019 2:00,-1.9,4,1.1,20,66,0,1032.1
4/12/2019 3:00,-2.5,4,0.8,15,69,0,1032.2
4/12/2019 4:00,-2.9,4,1.1,30,73,0,1032.3
4/12/2019 5:00,-3.2,4,1,31,75,0.57,1032.4
4/12/2019 6:00,-2.9,4,1.3,34,75,24.24,1032.4
4/12/2019 7:00,-0.6,4,0.6,36,67,130.44,1032.5
4/12/2019 8:00,1.9,4,0.6,12,55,277.53,1032.4
4/12/2019 9:00,4.7,4,1,323,69,410.88,1032.3
4/12/2019 10:00,5.9,4,1.3,305,81,549.96,1032.1
4/12/2019 11:00,7.1,4,3.4,32,23.61,671.01,1031.9
4/12/2019 12:00,7.6,4,2.8,78,23.63,682.84,1031.6
4/12/2019 13:00,8.3,4,2.5,22,23.15,687.73,1031.2
4/12/2019 14:00,8.8,4,2.4,60,23.34,638.92,1030.8
4/12/2019 15:00,8.5,4,3,16,70,584.24,1030.2
4/12/2019 16:00,9.4,4,3.4,64,69,471.23,1029.9
4/12/2019 17:00,8.9,4,3.8,71,46,332.33,1029.8
4/12/2019 18:00,8.2,4,3,64,57,189.72,1030
4/12/2019 19:00,7.2,4,2.7,48,40,58,1030.5
4/12/2019 20:00,5.3,4,2.3,37,48,2.74,1031.1
4/12/2019 21:00,4.4,4,2.9,46,47,0,1031.4
4/12/2019 22:00,3.4,4,1.9,48,39,0,1031.8
4/12/2019 23:00,2,4,1.5,32,45,0,1032.2
4/13/2019 0:00,1.2,4,0,0,49,0,1032.3
4/13/2019 1:00,0.4,4,0,0,54,0,1032.5
4/13/2019 2:00,-0.2,4,1.2,32,58,0,1032.7
4/13/2019 3:00,0,4,1.5,61,59,0,1032.9
4/13/2019 4:00,-1,4,1.6,38,64,0,1033.2
4/13/2019 5:00,-1.5,4,1.6,31,68,0.57,1033.3
4/13/2019 6:00,-1.5,4,1,35,70,27.35,1033.7
4/13/2019 7:00,0.5,4,1.7,38,63,138.04,1034.1
4/13/2019 8:00,2.7,4,1.8,63,61,282.02,1034.2
4/13/2019 9:00,4.1,4,2.3,55,68,421.96,1034
4/13/2019 10:00,6.1,4,3.3,68,79,544.45,1033.6
4/13/2019 11:00,6.8,4,4.1,36,85,636.66,1033.3
4/13/2019 12:00,7.8,4,3.9,25,36.33,684.83,1032.7
4/13/2019 13:00,8.3,4,3.7,60,82,698.91,1032.5
4/13/2019 14:00,9.7,4,3.6,32,32.1,662.5,1032.1
4/13/2019 15:00,10.1,4,3.8,49,73,589.88,1031.6
4/13/2019 16:00,10.3,4,3.5,37,70,486.28,1031
4/13/2019 17:00,10.1,4,4.9,42,65,355.39,1030.9
4/13/2019 18:00,9,4,5.8,38,70,207.59,1031
4/13/2019 19:00,8,4,4.3,45,62,63.18,1031.4
4/13/2019 20:00,6.5,4,2.9,61,46,3.41,1032.3
4/13/2019 21:00,5.4,4,3,65,67,0,1033.1
4/13/2019 22:00,4.3,4,2.2,81,49,0,1033.6
4/13/2019 23:00,3.5,4,1.6,50,47,0,1033.7
4/14/2019 0:00,2.4,4,1.6,44,52,0,1034
4/14/2019 1:00,2,4,3,47,53,0,1034.2
4/14/2019 2:00,2.2,4,1.9,62,54,0,1034.4
4/14/2019 3:00,1,4,1.2,45,57,0,1034.6
4/14/2019 4:00,0.4,4,2.2,50,63,0,1034.9
4/14/2019 5:00,-0.4,4,1.9,38,68,1,1035.3
4/14/2019 6:00,0,4,2.4,46,66,32.71,1035.6
4/14/2019 7:00,1.9,4,2.4,53,57,151.12,1035.7
4/14/2019 8:00,4,4,3.4,56,61,298.78,1035.7
4/14/2019 9:00,5.6,4,4.7,44,70,438.77,1035.3
4/14/2019 10:00,6.9,4,4.1,74,78,551.22,1035.3
4/14/2019 11:00,7.8,4,5.3,64,83,566.09,1035.2
4/14/2019 12:00,9.1,4,4.7,62,30.13,702.65,1034.9
4/14/2019 13:00,10,4,4.1,40,28.89,706.19,1034.6
4/14/2019 14:00,10.4,4,3,70,78,670.21,1034.5
4/14/2019 15:00,11.1,4,4.4,51,67,598.99,1034.2
4/14/2019 16:00,11.1,4,3.9,73,70,492.03,1033.9
4/14/2019 17:00,10.8,4,3.5,67,66,356.22,1033.8
4/14/2019 18:00,10.4,4,4,48,68,212.54,1033.7
4/14/2019 19:00,8.7,4,4.3,36,70,74.75,1034.1
4/14/2019 20:00,7.1,4,3.3,48,75,4.53,1034.8
4/14/2019 21:00,6,4,3,52,70,0.03,1035.4
4/14/2019 22:00,4.9,4,2.1,54,59,0,1036
4/14/2019 23:00,4.1,4,1.9,70,59,0,1036.5
4/15/2019 0:00,3.4,4,1.6,70,50,0,1036.9
4/15/2019 1:00,2.2,4,1.3,33,57,0,1037.1
4/15/2019 2:00,1.3,4,0.6,50,62,0,1037.2
4/15/2019 3:00,0.3,4,1.6,43,69,0,1037.5
4/15/2019 4:00,-0.6,4,0.5,32,74,0,1037.5
4/15/2019 5:00,-0.9,4,1.6,24,75,1.21,1037.4
4/15/2019 6:00,-0.6,4,0.9,14,75,18.83,1037.4
4/15/2019 7:00,0.8,4,1.7,23,72,96.81,1037.7
4/15/2019 8:00,3.6,4,3.2,42,55,274.34,1037.7
4/15/2019 9:00,6,4,3.3,43,64,427.42,1037.4
4/15/2019 10:00,7.4,4,4,50,80,578.48,1036.8
4/15/2019 11:00,8.9,4,3.7,40,78,653.42,1036.1
4/15/2019 12:00,9.9,4,3.7,51,75,704.52,1035.3
4/15/2019 13:00,10.7,4,4.1,36,69,712.31,1034.5
4/15/2019 14:00,11,4,3,29,64,678.22,1033.8
4/15/2019 15:00,12.1,4,3,60,65,604.97,1032.8
4/15/2019 16:00,12.2,4,2.8,34,66,498.2,1032.2
4/15/2019 17:00,11.9,4,4.5,38,64,364.3,1031.8
4/15/2019 18:00,11.2,4,4.1,35,67,216.57,1031.4
4/15/2019 19:00,10.1,4,3.4,40,65,79.36,1031.4
4/15/2019 20:00,8.7,4,2.2,50,67,5.68,1031.8
4/15/2019 21:00,7.6,4,3.1,46,68,0.01,1031.9
4/15/2019 22:00,6.3,4,2,43,43,0,1032.1
4/15/2019 23:00,5.8,4,2.4,73,44,0,1032.4
4/16/2019 0:00,4.9,4,1.4,83,46,0,1032.6
4/16/2019 1:00,3.5,4,1.6,37,53,0,1032.5
4/16/2019 2:00,3.1,4,0.9,54,53,0,1032.3
4/16/2019 3:00,2.4,4,1.4,58,57,0,1032.4
4/16/2019 4:00,1.6,4,1.1,48,63,0,1032.2
4/16/2019 5:00,2.1,4,2.2,42,62,1.27,1032
4/16/2019 6:00,2.4,4,3.4,47,61,28.01,1031.8
4/16/2019 7:00,3.9,4,3.3,59,54,163.14,1031.8
4/16/2019 8:00,5.7,4,4.2,46,60,313.24,1031.5
4/16/2019 9:00,7.6,4,3.8,46,76,434.74,1031.4
4/16/2019 10:00,8.4,4,3,37,85,352.61,1031.2
4/16/2019 11:00,8.7,4,3.8,65,81,343.56,1031.2
4/16/2019 12:00,7.6,4,4.7,73,91,459.91,1030.9
4/16/2019 13:00,11.1,4,4,86,81,603.98,1030.1
4/16/2019 14:00,10.4,4,3.9,80,78,335.37,1030.1
4/16/2019 15:00,10.9,4,3.1,86,76,201.58,1029.9
4/16/2019 16:00,10.9,4,2.2,82,74,149.72,1029.7
4/16/2019 17:00,11.2,4,3.5,125,72,210.65,1029.4
4/16/2019 18:00,12,4,3,101,68,214.25,1029.3
4/16/2019 19:00,10.8,4,1.9,78,67,79.33,1029.9
4/16/2019 20:00,9.4,4,1.4,72,70,4.59,1030.5
4/16/2019 21:00,8.2,4,0,0,70,0,1031.4
4/16/2019 22:00,5.9,4,0.9,45,51,0,1031.9
4/16/2019 23:00,4.1,4,1.1,24,62,0,1032.4
4/17/2019 0:00,3.4,4,1.2,61,59,0,1032.7
4/17/2019 1:00,3.1,4,2.1,40,59,0,1032.9
4/17/2019 2:00,2.4,4,0.9,70,62,0,1033.2
4/17/2019 3:00,1.2,4,0,0,68,0,1033.5
4/17/2019 4:00,0.3,4,2,34,75,0,1033.6
4/17/2019 5:00,0,4,0,0,73,1.27,1033.6
4/17/2019 6:00,0.6,4,1.6,46,74,40.39,1034.2
4/17/2019 7:00,2.8,4,1.6,45,67,162.78,1034.3
4/17/2019 8:00,5.8,4,1.6,46,67,312.02,1034.4
4/17/2019 9:00,8.5,4,2.7,39,71,453.1,1034.4
4/17/2019 10:00,11.2,4,2.2,36,72,564.69,1034.3
4/17/2019 11:00,13.1,4,2.5,50,76,645.61,1034
4/17/2019 12:00,13.6,4,2.9,46,74,571.37,1033.7
4/17/2019 13:00,14.5,4,1.6,32,70,808.92,1033.5
4/17/2019 14:00,16.4,4,2.6,49,70,590.74,1033.1
4/17/2019 15:00,17.1,4,2.2,43,72,615.92,1032.8
4/17/2019 16:00,17.6,4,1.1,15,62,502.45,1032.3
4/17/2019 17:00,17.4,4,2.4,149,56,360.46,1032.1
4/17/2019 18:00,16.6,4,1.1,171,65,156.36,1032.1
4/17/2019 19:00,15.1,4,3.2,36,70,77.75,1032.5
4/17/2019 20:00,12.5,4,2.6,25,72,6.68,1033.3
4/17/2019 21:00,11.1,4,2.2,27,70,0,1033.6
4/17/2019 22:00,9.9,4,0.8,27,48,0,1033.8
4/17/2019 23:00,8.9,4,3,44,63,0,1034.2
4/18/2019 0:00,8,4,1.5,40,65,0,1034.4
4/18/2019 1:00,7.5,4,1.9,76,63,0,1034.7
4/18/2019 2:00,6.7,4,0.6,326,61,0,1035.1
4/18/2019 3:00,6,4,0,0,63,0,1035.5
4/18/2019 4:00,5.3,4,0.9,31,70,0,1035.9
4/18/2019 5:00,4.8,4,0.7,39,73,1.84,1036.1
4/18/2019 6:00,5.7,4,1.1,33,71,45.75,1036.5
4/18/2019 7:00,7.7,4,2.2,46,60,169.57,1036.8
4/18/2019 8:00,11,4,0.7,41,82,315.34,1037
4/18/2019 9:00,14.6,4,1.5,45,80,454.14,1037.1
4/18/2019 10:00,15.8,4,3.1,51,68,578.96,1037.2
4/18/2019 11:00,17.4,4,2.8,40,75,666.71,1036.9
4/18/2019 12:00,19.29,4,3.01,35.7,21.77,720.87,1036.26
4/18/2019 13:00,18.5,4,4.07,28.09,20.24,728.01,1036.3
4/18/2019 14:00,20.3,4,2.85,16.81,18.99,693.99,1035.56
4/18/2019 15:00,20.24,4,2.2,36.69,19.01,621.95,1035.16
4/18/2019 16:00,20.22,4,2.4,53.41,16.55,513.61,1034.86
4/18/2019 17:00,19.48,4,2.59,101.2,14.81,380.75,1034.76
4/18/2019 18:00,19.1,4,2.57,48.5,16.71,234.86,1034.76
4/18/2019 19:00,16,4,2.44,31.66,20.19,92.39,1035.3
4/18/2019 20:00,15.48,4,2.25,39.89,29.33,8.08,1035.76
4/18/2019 21:00,12.63,4,1.12,25.67,39.19,0,1036.56
4/18/2019 22:00,11.06,4,1.51,33.11,44.21,0,1036.96
4/18/2019 23:00,9.68,4,1.76,24.25,48.56,0,1037.36
4/19/2019 0:00,8.61,4,0.97,356.3,53.07,0,1037.46
4/19/2019 1:00,6.82,4,1.17,15.63,60.23,0,1037.46
4/19/2019 2:00,5.78,4,2.06,20.97,63.88,0,1037.26
4/19/2019 3:00,5.04,4,2.18,26.65,66.7,0,1037.46
4/19/2019 4:00,4.49,4,1.76,21.38,68.76,0,1037.66
4/19/2019 5:00,3.34,4,1.46,17.6,73.6,1.95,1037.86
4/19/2019 6:00,3.79,4,1.44,14.08,71.91,52.24,1038.06
4/19/2019 7:00,6.5,4,1.5,7.42,63.91,181.36,1038
4/19/2019 8:00,11.62,4,1.01,0,45.52,328.3,1038.06
4/19/2019 9:00,14.72,4,1.46,314.1,37.21,470.7,1037.86
4/19/2019 10:00,18.04,4,1.82,127.8,18.6,591.36,1037.76
4/19/2019 11:00,16.72,4,4.62,232.8,36.06,676.07,1037.36
4/19/2019 12:00,16.62,4,4.72,238.7,37.57,714.15,1036.96
4/19/2019 13:00,16,4,4.86,239.8,35.46,727.11,1036.9
4/19/2019 14:00,16.12,4,4.12,232.1,37.89,692.12,1035.66
4/19/2019 15:00,16.63,4,3.37,219.3,30.38,619.68,1035.46
4/19/2019 16:00,16.93,4,3.66,231.8,32.19,511.18,1035.06
4/19/2019 17:00,17.22,4,3.22,273.3,21.25,380.8,1034.76
4/19/2019 18:00,15.97,4,2.79,287.9,25.69,240.61,1034.76
4/19/2019 19:00,13.5,4,1.84,261,36.39,101.27,1035
4/19/2019 20:00,12.47,4,1.09,279.6,39.63,12.39,1035.36
4/19/2019 21:00,11.05,4,0.88,259.9,43.06,0.04,1035.56
4/19/2019 22:00,10.09,4,0.88,323,47.28,0,1035.46
4/19/2019 23:00,9.26,4,1.09,3.37,50.52,0,1035.36
4/20/2019 0:00,7.73,4,1.02,12.73,56.43,0,1035.26
4/20/2019 1:00,6.67,4,1.5,12.94,59.31,0,1035.06
4/20/2019 2:00,5.57,4,1.75,17.76,63.73,0,1034.96
4/20/2019 3:00,4.83,4,1.52,16.82,67.9,0,1034.76
4/20/2019 4:00,4.28,4,1.65,16.35,70.26,0,1034.76
4/20/2019 5:00,4.11,4,1.7,22.36,71.81,2.34,1034.76
4/20/2019 6:00,5.68,4,1.25,18.94,68.78,46.58,1034.66
4/20/2019 7:00,8.5,4,0.86,309.2,59.7,149.78,1035.5
4/20/2019 8:00,11.97,4,0.68,249.1,44.35,301.29,1033.96
4/20/2019 9:00,14.15,4,0.98,0,37.8,465.4,1033.86
4/20/2019 10:00,17.41,4,2.06,219.7,33.04,582.3,1033.16
4/20/2019 11:00,19.04,4,2.16,217.9,26.48,669.14,1032.86
4/20/2019 12:00,19.44,4,2.8,221.8,26.24,712.44,1032.26
4/20/2019 13:00,19,4,3.29,277.9,22.57,715.12,1032.3
4/20/2019 14:00,18.97,4,3.79,272.1,20.44,687.13,1031.26
4/20/2019 15:00,18.03,4,4.85,264.8,20.13,627.16,1030.96
4/20/2019 16:00,17.63,4,3.81,274.8,21.41,518.79,1030.86
4/20/2019 17:00,16.91,4,3.32,286.3,21.5,387.25,1030.66
4/20/2019 18:00,15.75,4,2.58,283.1,28,244.29,1030.26
4/20/2019 19:00,14,4,1.86,261.7,32.06,95.93,1030.3
4/20/2019 20:00,12.48,4,1.15,252.7,36.21,7.88,1030.06
4/20/2019 21:00,11.13,4,0.57,260.3,39.22,0,1029.76
4/20/2019 22:00,9.15,4,0.54,323.1,48.13,0,1029.46
4/20/2019 23:00,8.52,4,1,11.73,51.14,0,1029.06
4/21/2019 0:00,7.47,4,0.86,15.9,56.46,0,1028.76
4/21/2019 1:00,6.21,4,0.36,0,59.46,0,1028.36
4/21/2019 2:00,5.31,4,0.89,26.63,62.33,0,1027.66
4/21/2019 3:00,4.74,4,0.46,0,67.56,0,1027.16
4/21/2019 4:00,3.58,4,0.79,17.91,73.31,0.03,1026.76
4/21/2019 5:00,3.75,4,0.75,17.69,74.21,2.43,1026.46
4/21/2019 6:00,7.42,4,0.42,0,64.46,54.95,1025.86
4/21/2019 7:00,8.5,4,1.95,199.2,61.18,182.95,1025.3
4/21/2019 8:00,11.89,4,3.22,243,49.87,326.65,1025.06
4/21/2019 9:00,13.12,4,3.58,240.9,43.82,464.64,1024.66
4/21/2019 10:00,13.41,4,3.69,235.5,42.97,586.06,1024.06
4/21/2019 11:00,14.15,4,4.03,237.9,40.54,669.24,1023.66
4/21/2019 12:00,14.43,4,4.06,234,41.09,711.09,1023.26
4/21/2019 13:00,15.5,4,3.74,230.1,39.91,720.97,1023.3
4/21/2019 14:00,15.73,4,3.87,224.2,39.23,695.66,1022.36
4/21/2019 15:00,16.62,4,2.69,250,35.39,601.85,1021.96
4/21/2019 16:00,16.44,4,3.89,290.1,28.34,503.63,1021.76
4/21/2019 17:00,15.91,4,2.41,292.6,29.29,375.95,1021.56
4/21/2019 18:00,15.38,4,1.77,300.8,30.59,238.92,1021.36
4/21/2019 19:00,13,4,1.13,321.1,34.98,100.63,1021.4
4/21/2019 20:00,12.23,4,0.54,297,39.91,11.64,1021.76
4/21/2019 21:00,11.12,4,0.97,354.6,45.24,0.02,1021.86
4/21/2019 22:00,9.23,4,1.2,20.36,52.94,0,1021.66
4/21/2019 23:00,7.72,4,1.16,24.11,58.06,0,1021.46
4/22/2019 0:00,6.86,4,1.11,16.73,61.47,0,1021.76
4/22/2019 1:00,5.95,4,1.09,51.8,65.46,0,1022.06
4/22/2019 2:00,4.44,4,1.4,25.51,70.46,0,1022.26
4/22/2019 3:00,3.84,4,1.46,25.9,72.83,0,1022.06
4/22/2019 4:00,3.78,4,1.27,14.69,73.32,0.01,1021.86
4/22/2019 5:00,4.04,4,1.76,15.06,73.3,2.5,1021.96
4/22/2019 6:00,6.48,4,0.99,18.05,63.39,56.42,1022.16
4/22/2019 7:00,8.5,4,2.98,118.4,51.36,183.38,1022.2
4/22/2019 8:00,11.39,4,2.89,112.6,46.73,328.28,1022.76
4/22/2019 9:00,13.82,4,2.46,110.6,42.78,462.52,1022.86
4/22/2019 10:00,15.76,4,3.18,131.9,35.2,575.63,1022.96
4/22/2019 11:00,16.57,4,3.03,183.8,31.27,660.18,1022.46
4/22/2019 12:00,16.94,4,3.54,269.5,32.86,710.93,1022.16
4/22/2019 13:00,17,4,4.08,243.5,36.22,718.25,1022.2
4/22/2019 14:00,16.59,4,4.3,237.1,33.88,685.74,1021.26
4/22/2019 15:00,16.94,4,3.05,217.3,29.54,613.3,1020.86
4/22/2019 16:00,16.7,4,3.09,242.4,31.24,510.51,1020.76
4/22/2019 17:00,16.51,4,2.51,258.6,32.35,386.55,1020.76
4/22/2019 18:00,16.1,4,1.49,259.1,32.37,247.35,1020.66
4/22/2019 19:00,14,4,1.23,271.6,33.02,109.24,1021.1
4/22/2019 20:00,14.05,4,0.73,1.9,38.63,16.87,1021.66
4/22/2019 21:00,12.73,4,0.65,32.14,45.58,0.09,1022.26
4/22/2019 22:00,11.21,4,0.41,0,49.91,0,1022.36
4/22/2019 23:00,11.62,4,1.72,139.5,48.76,0,1022.66
4/23/2019 0:00,10.81,4,1.34,106.4,55.92,0,1022.86
4/23/2019 1:00,10.32,4,2.43,113.5,58.95,0,1022.76
4/23/2019 2:00,10.1,4,1.85,115.3,61.95,0,1022.76
4/23/2019 3:00,9.58,4,1.43,78.39,64.72,0,1022.76
4/23/2019 4:00,9.1,4,2.92,105.1,66.98,0.08,1022.86
4/23/2019 5:00,8.48,4,1.55,39.14,69.93,4.59,1023.06
4/23/2019 6:00,9.58,4,1.74,17.81,64.27,61.71,1023.16
4/23/2019 7:00,11.5,4,2.52,106.9,56.15,188.64,1022.7
4/23/2019 8:00,14.18,4,3.81,94,46.85,328.3,1022.96
4/23/2019 9:00,15.72,4,4.13,106.9,40.24,468.03,1022.76
4/23/2019 10:00,17.31,4,4.51,110.1,30.23,589.21,1022.26
4/23/2019 11:00,19.06,4,5.08,124.5,20.1,675.06,1021.76
4/23/2019 12:00,19.79,4,5.1,96,20.09,725.3,1021.16
4/23/2019 13:00,19.5,4,5.59,107.3,19.87,728.44,1020.5
4/23/2019 14:00,20.71,4,5.39,86.9,18.79,688.79,1019.86
4/23/2019 15:00,20.99,4,5.26,75.86,16.33,617.31,1018.86
4/23/2019 16:00,20.65,4,5.13,78.77,15.2,519.49,1018.16
4/23/2019 17:00,20.21,4,5.06,96.5,14.59,388.58,1017.76
4/23/2019 18:00,19.14,4,4.47,110.7,15.7,244.08,1017.96
4/23/2019 19:00,17.5,4,4.5,101.3,17.86,103.39,1017.9
4/23/2019 20:00,16.28,4,3.31,92.2,20.45,12.78,1018.56
4/23/2019 21:00,15.11,4,2.82,63.71,23.59,0.04,1018.56
4/23/2019 22:00,13.92,4,3.55,67.95,26.27,0,1018.16
4/23/2019 23:00,13.49,4,3.95,76.56,27.71,0,1017.86
4/24/2019 0:00,12.87,4,3.54,77.22,30.01,0,1017.16
4/24/2019 1:00,12.56,4,3.79,72.4,31.19,0,1016.66
4/24/2019 2:00,12.4,4,3.98,80.1,32.31,0,1016.16
4/24/2019 3:00,12.1,4,3.86,78.92,33.99,0,1015.56
4/24/2019 4:00,12.03,4,3.99,74.06,34.74,0,1015.16
4/24/2019 5:00,12.08,4,4.06,73.76,35.49,3.58,1014.76
4/24/2019 6:00,12.68,4,4.23,73.88,35.25,60.45,1014.36
4/24/2019 7:00,13.5,4,3.65,78.06,33.41,100.3,1013.6
4/24/2019 8:00,14.52,4,3.46,69.13,33.05,205.33,1013.56
4/24/2019 9:00,18.3,4,6.93,100.9,25.94,420.4,1012.76
4/24/2019 10:00,18.87,4,6.22,98,25.32,489.66,1012.26
4/24/2019 11:00,18.35,4,5.49,88.4,26.49,595.63,1012.26
4/24/2019 12:00,18.68,4,4.48,88.8,27.36,289.67,1012.16
4/24/2019 13:00,18.5,4,6.38,112.9,26.73,477.26,1011.7
4/24/2019 14:00,19.62,4,4.63,122.8,28.23,383.84,1011.66
4/24/2019 15:00,19.36,4,4.75,105.4,29.62,212.19,1011.36
4/24/2019 16:00,19.05,4,4.41,106.1,31.05,144.04,1011.36
4/24/2019 17:00,18.24,4,3.42,114.9,33.86,79.89,1011.56
4/24/2019 18:00,17.33,4,4.51,116.6,35.44,19.92,1011.76
4/24/2019 19:00,16,4,3.65,109.8,37.78,15.36,1011.7
4/24/2019 20:00,15.53,4,3.16,81.2,40.08,3.57,1012.06
4/24/2019 21:00,15.27,4,2.77,83.8,41.25,0.04,1011.96
4/24/2019 22:00,15.14,4,2.19,70.55,42.57,0,1011.96
4/24/2019 23:00,14.62,4,1.98,68.68,44.55,0,1012.06
4/25/2019 0:00,13.87,4,1.34,55.5,47.89,0,1012.06
4/25/2019 1:00,12.89,4,1.82,54.16,52.18,0,1012.06
4/25/2019 2:00,12.58,4,1.69,58.14,54.14,0,1011.96
4/25/2019 3:00,12.04,4,2.19,62.68,57.38,0,1011.96
4/25/2019 4:00,11.86,4,2.84,65.85,59.33,0,1011.76
4/25/2019 5:00,11.5,4,2.39,55.96,61.47,3.25,1011.56
4/25/2019 6:00,12.03,4,2.47,56.47,60,50.6,1012.06
4/25/2019 7:00,13,4,3.07,44.7,54.82,162.07,1011.1
4/25/2019 8:00,16.75,4,3.48,56.65,49.69,240.25,1011.36
4/25/2019 9:00,18.57,4,4.05,79.03,46.24,437.63,1011.16
4/25/2019 10:00,19.78,4,4.23,105.3,43.91,430.74,1010.86
4/25/2019 11:00,20.81,4,5.07,110.6,42.61,556.74,1010.56
4/25/2019 12:00,21.2,4,4.22,143.7,43.06,582.11,1010.46
4/25/2019 13:00,21,4,3.88,132,43.14,392.16,1010.9
4/25/2019 14:00,21.22,4,3.37,127.5,44.67,325.87,1011.16
4/25/2019 15:00,18.1,4,2.84,225.8,55.59,267.7,1011.16
4/25/2019 16:00,17.42,4,2.86,221.2,58.9,265.59,1011.16
4/25/2019 17:00,16.9,4,2.71,221.9,60.7,283.95,1011.96
4/25/2019 18:00,15.09,4,2.47,220.3,69.52,222.8,1012.16
4/25/2019 19:00,15,4,1.05,0,73.52,75.84,1012.7
4/25/2019 20:00,14.22,4,0.93,5.1,73.21,8.73,1013.26
4/25/2019 21:00,13.98,4,1.47,61.68,74.01,0.65,1013.66
4/25/2019 22:00,13.18,4,0.34,0,76.91,0,1013.56
4/25/2019 23:00,12.76,4,1.02,104.8,79.18,0,1014.26
4/26/2019 0:00,12.3,4,0.75,38.72,81,0,1014.26
4/26/2019 1:00,11.41,4,0.95,23.21,83.2,0,1014.46
4/26/2019 2:00,10.85,4,1.4,43.65,86.2,0,1014.06
4/26/2019 3:00,10.77,4,0.82,38.82,87.5,0,1014.36
4/26/2019 4:00,10.52,4,0.7,6.3,89.2,0.01,1014.26
4/26/2019 5:00,10.88,4,1.79,25.42,84.5,5.53,1013.86
4/26/2019 6:00,12.22,4,2.74,35.04,74.5,67.41,1013.96
4/26/2019 7:00,12,4,2.58,33.76,69.55,179.22,1013.3
4/26/2019 8:00,15.22,4,3.76,35.87,65.69,265.55,1013.06
4/26/2019 9:00,18.22,4,3.68,37.01,57.3,375.08,1012.46
4/26/2019 10:00,20.18,4,3.77,39.45,52.94,534.57,1011.76
4/26/2019 11:00,21.44,4,3.02,57.56,48.77,640.98,1010.96
4/26/2019 12:00,22.63,4,2.65,68.56,41.96,692.92,1010.36
4/26/2019 13:00,23,4,2.88,74.34,35.74,689.47,1010.3
4/26/2019 14:00,24.72,4,2.25,40.75,32.14,689.32,1009.46
4/26/2019 15:00,24.93,4,1.74,88.4,27.42,556.15,1008.86
4/26/2019 16:00,24.78,4,2.8,356.9,31.88,481.3,1008.56
4/26/2019 17:00,22.19,4,2.84,315.1,42.44,285.32,1008.06
4/26/2019 18:00,20.54,4,2.05,338.8,48.23,104.97,1007.96
4/26/2019 19:00,19,4,1.58,339.8,51.81,45.01,1008.5
4/26/2019 20:00,19.14,4,2.2,123,51,10.49,1008.76
